Timestamp,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49,Value_50
4/6/20 20:30,28.24145,26.62015833,21.05833333,15.49166667,15.46315789,17.56666667,11.5959596,10.6185567,11.20792079,10.08333333,10.29411765,17.68421053,16.325,15.53333333,15.65,15.57272727,31.8411215,,22.18333333,39.58311667,34.35,19.76666667,12.94166667,23.90833333,27.49166667,32.55,22.41333333,13.80833333,13.775,15.55833333,15.83333333,29.69166667,29.9,30.20833333,31.15,41.14166667,8.175,41.34166667,41.21666667,31.03333333,31.54166667,35.11666667,36.775,40.15833333,38.375,40.18556701,37.96078431,41.4,41.95833333,35.4
4/6/20 20:40,28.37899167,26.41215833,21.49166667,14.875,15.14285714,17.325,11.23584906,10.2,10.25510204,10.72164948,9.989130435,17.75247525,16.73333333,15.29166667,15.65,15.65454545,32.28571429,,23.68333333,41.062325,34.15,20.59166667,12.775,23.975,27.7,32.575,22.58,14.125,13.94166667,16.00833333,15.59166667,29.66666667,30.38333333,30.16666667,30.96666667,41.26666667,8.175,41.55,41.11666667,31.54166667,31.575,36.3,33.91666667,40.09166667,38.09166667,39.28282828,39.23157895,41.56666667,41.55833333,35.7
4/6/20 20:50,27.58503333,27.41249167,21.60833333,15.15,15.52525253,17.325,12.42268041,11.57425743,10.13592233,10.30927835,21.32310285,17.94174757,16.33333333,15.41666667,15.06666667,15.83962264,30.91964286,,23.46666667,39.16836667,33.85,20.09166667,12.94166667,24.40833333,28.01666667,32.89166667,22.78,14.45833333,13.56666667,15.99166667,15.50833333,29.79166667,30.05,29.79166667,30.75,40.76666667,8.183333333,40.76666667,41.55,31.91666667,31.56666667,36.25833333,32.41666667,41.05,38.5,39.8556701,38.51515152,48.31291435,41.275,36.3
4/6/20 21:00,28.29231667,26.962825,21.95833333,15.04166667,15.80612245,17.31666667,10.86915888,10.03125,11.16504854,10.68316832,10.60747664,17.25555556,15.875,16.03333333,14.675,15.94392523,32.60550459,,23.08333333,37.93398333,34.01666667,19.86666667,12.7,25.75833333,28.20833333,33.81666667,22.24166667,14.375,13.64166667,15.78333333,15.7,29.45,30.59166667,30.71666667,33.93717498,41.225,8.108333333,41.43333333,41.125,30.99166667,31.11666667,36.13333333,33.175,40.30833333,39.89166667,39.00925926,39.17021277,41.30833333,41.58333333,36.7
4/6/20 21:10,27.67700833,41.04649167,20.975,15.31666667,15.55445545,17.4,11.94949495,10.84848485,11.5959596,10.27272727,10.85576923,18.70707071,15.71666667,15.85,15.78333333,16.50980392,31.37,,22.56666667,39.48534167,33.56666667,20.18333333,12.71666667,24.05833333,28.44166667,33.06666667,23.35166667,13.90833333,13.8,15.81666667,15.95,29.44166667,30.29166667,30.23333333,31.025,42.15833333,8.2,40.94166667,41.63333333,30.81666667,32.04166667,33.95,34.325,39.525,39.375,39.06481481,38.92631579,41.3,42.14166667,37
4/6/20 21:20,28.06586667,26.871825,21.55,15.88333333,16.12621359,17.5,11.5,12.16981132,12.01010101,10.45454545,10.57894737,17.11458333,16.01666667,15.89166667,15.93333333,15.98076923,31.36190476,,23.48333333,39.9992,34.08333333,20.26666667,13.10833333,23.825,27.91666667,33.01666667,22.62333333,14.125,17.80078942,16.04166667,15.85833333,29.5,33.225,30.35833333,30.85,41.725,8.133333333,41.20833333,41.00833333,30.875,33.025,35.375,31.98333333,38.525,39.46666667,38.00961538,38.63207547,41,41.8,36.65833333
4/6/20 21:30,28.11653333,27.15549167,20.81666667,14.55833333,15.46464646,17.38333333,11.28712871,9.645833333,11.75247525,10.55789474,10.13592233,17.22,16.13333333,15.51666667,15.50833333,15.7184466,31.6,,24.61666667,40.41653333,32.81666667,20.49166667,12.63333333,24.425,28.18333333,32.76666667,23.435,14.20833333,13.73333333,16.23333333,16.03333333,29.65,30.81666667,30.23333333,30.625,42.95833333,8.141666667,42.6,41.10833333,30.95,32.63333333,35.19166667,33.11666667,39.44166667,39.65,39.17647059,40.59047619,41.53333333,41.31666667,36.68333333
4/6/20 21:40,27.88333333,26.580825,21.40833333,14.84166667,15.69,17.175,11.75,11.25742574,9.485436893,10.8125,10.66666667,17.35483871,16.11666667,16.03333333,26.36661688,15.42,32.51960784,,22.18333333,39.1,34.2,20.575,12.49166667,24.11666667,28.06666667,32.84166667,22.63333333,14.49166667,13.825,15.95,16.025,30.48333333,29.825,29.83333333,30.35833333,41.80833333,8.25,42.025,41.28333333,31.29166667,31.90833333,34.59166667,33.09166667,39.50833333,39.68333333,38.38461538,40.36666667,41.08333333,41.925,36.49166667
4/6/20 21:50,27.375,26.747825,20.925,14.55833333,15.06930693,17.16666667,11.6372549,10.44897959,9.926315789,10.42553191,10.48543689,17.18811881,15.98333333,16.175,15.28333333,15.60377358,33.54716981,,23.7,39.43333333,34.2,19.95833333,12.75,23.98333333,28.125,32.5,23.045,14.28333333,13.95833333,15.81666667,16.00833333,29.475,29.8,30,30.43333333,41.30833333,8.083333333,42.18333333,41.275,31.61666667,31.425,34.89166667,33.93333333,41.93333333,39.78333333,39.36,40.85714286,41.675,40.86666667,35.90833333
4/6/20 22:00,27.31666667,26.57315833,21.81666667,14.38333333,15.45098039,17.59166667,12.05,11.01,9.610526316,11.1443299,10.51886792,17.57142857,15.81666667,15.60833333,14.80833333,15.70909091,33.40776699,,21.86666667,40.16666667,33.26666667,19.73333333,12.49166667,24.11666667,27.9,33.00833333,23.385,14.15,14.04166667,16.05,16.1,29.76666667,29.65833333,29.45,30.70833333,41.35833333,8.208333333,41.19166667,41.29166667,31.9,31.65,35.1,33.16666667,40.25833333,40.3,39.01904762,40.08080808,42.38333333,41.69166667,36.31666667
4/6/20 22:10,28.14166667,33.34290389,20.80833333,15.19166667,15.74193548,17.325,12.7628866,10.59183673,10.25531915,10.62921348,10.20754717,17.00990099,16.325,16.575,15.84166667,16.1682243,34.11764706,,24.3,39.85,34.88333333,20.04166667,12.89166667,24.05,28.09166667,32.73333333,23.07333333,14.15,13.425,16.00833333,15.90833333,29.725,29.78333333,29.75,30.10833333,41.3,8.191666667,40.69166667,41.15833333,31.86666667,31.025,35.01666667,33.04166667,40.00833333,39.64166667,38.56,40.58163265,41.66666667,41.34166667,36.15
4/6/20 22:20,28.46666667,26.473825,20.84166667,14.9,15.17307692,16.99166667,12.24761905,11.51020408,10.25,10.10526316,10.82524272,16.37894737,16.525,16.10833333,15.04166667,16.14018692,34.23148148,,20.96666667,41.67534708,33.43333333,20.40833333,12.46666667,24.01666667,27.89166667,32.6,22.88833333,14.38333333,13.63333333,15.975,15.70833333,29.65,30.175,30.075,30.275,41,8.208333333,41.44166667,42.21666667,30.75,32.13333333,34.425,34.43333333,40.50833333,38.425,40.11111111,39.24038462,41.28333333,41.225,37.35
4/6/20 22:30,27.68333333,26.840825,20.66666667,15.08333333,15.03092784,17.6,12.56435644,9.989690722,11,10.29126214,10.06930693,18.12244898,15.46666667,15.83333333,15.33333333,15.25233645,33.30909091,,23.86666667,39.63333333,34.45,19.59166667,12.35,24.64166667,28.14166667,32.825,22.695,14.21666667,13.76666667,16.15,15.81666667,29.44166667,30.74166667,29.9,30.81666667,41.01666667,8.45,41.88333333,42.46666667,30.88333333,32.7,34.60833333,33.08333333,41.10833333,40.04166667,39.89795918,38.23762376,40.75,46.21836546,36.35833333
4/6/20 22:40,28.09970833,27.407825,21.775,15.3,15.55882353,17.18333333,11.875,10.80769231,10.62616822,10.51041667,10.7,17.63366337,15.75833333,16.55,15.775,16.47169811,34.26213592,,23.38333333,38.566375,32.8,20.04166667,13.19166667,24.43333333,28.05,33.025,23.16,14.275,13.95833333,15.94166667,15.95833333,29.40833333,30.11666667,29.925,31.41666667,42.40833333,8.525,42.04166667,40.89166667,30.7,32.525,33.55,32.78333333,40.6,39.45,39.94623656,39.22916667,41.33333333,41.38333333,37
4/6/20 22:50,27.94704167,26.94149167,21.5,15.21666667,14.86868687,17.34166667,11.98947368,11.33333333,10.89908257,10.4954955,10.36956522,17.78947368,15.89166667,16.29166667,15.59166667,15.88785047,32.99115044,,22.38333333,39.480375,32.95,20.26666667,13.225,24.575,28.18333333,32.825,22.89666667,14.25833333,14.38333333,15.8,16.09166667,29.7,30.25,30.15833333,30.90833333,41.9,9.391666667,40.95,41.03333333,30.68333333,32.35833333,33.825,34.10833333,38.98333333,39.8,39.69072165,37.37,41.66666667,41.275,37.125
4/6/20 23:00,27.56309167,26.88349167,21.41666667,15.19166667,15.39361702,21.69628606,12.64705882,10.03092784,11.72277228,10.68627451,9.78,17.41414141,16.28333333,15.80833333,15.49166667,23.57843544,33.2,,22.91666667,37.721425,34.65,20.41666667,12.5,24.325,28.13333333,32.575,23.45,14.16666667,14.14166667,15.90833333,16.25833333,30.10833333,30.225,30.06666667,30.79166667,40.68333333,8.891666667,41.99166667,40.86666667,30.69166667,32.46666667,34.81666667,32.15,40,40,40.29411765,40.06481481,41.7,41.36666667,36.8
4/6/20 23:10,27.6463,27.39215833,21.65,14.96666667,15.18811881,17.575,12.14893617,10.24509804,10.71875,10.47474747,10.5,17.74,16.74166667,16.80833333,15.56666667,15.55752212,32.92857143,,24.28333333,41.1963,33.53333333,19.56666667,12.98333333,24.30833333,28.225,32.59166667,23.395,14.14166667,14.13333333,15.875,15.95833333,29.65833333,30.06666667,29.85833333,30.70833333,40.81666667,8.316666667,41.04166667,41.3,31.16666667,32.025,34.09166667,32.85,41.05833333,38.98333333,39.11881188,38.12903226,42.58333333,40.925,37.05833333
4/6/20 23:20,28.066525,27.500825,21.00833333,15.55833333,15.52040816,17.7,12.41489362,9.825242718,10.83838384,10.8317757,9.979591837,17.39215686,16.3,16.44166667,16.01666667,16.54716981,33.16363636,,31.63891523,39.34985833,32.9,19.96666667,13.10833333,25.3,28.74166667,32.54166667,23.04,13.95833333,14.24166667,15.80833333,15.75,29.59166667,30.01666667,30.425,30.75,41.26666667,8.383333333,41.21666667,41.18333333,30.69166667,32.60833333,34.80833333,33.58333333,40.06666667,38.78333333,38.9009901,39.34,41.65,40.84166667,37.3
4/6/20 23:30,27.588525,27.417825,21.61666667,14.64166667,15.73,17.225,11.89090909,9.6875,10.86538462,10.31632653,10.65,16.68316832,16.125,16.38333333,16.3,16.90654206,34.45794393,,22.88333333,46.21770875,33.23333333,19.94166667,12.75833333,25.175,28.20833333,32.925,25.96833333,13.83333333,14.53333333,15.50833333,15.91666667,29.38333333,30.025,29.54166667,30.79166667,41.45833333,8.65,41.13333333,42.21666667,30.95833333,32.20833333,34.60833333,32.43333333,40.95,38.58333333,39.91176471,39.40196078,41.375,42.28333333,37.21666667
4/6/20 23:40,28.3609,27.61815833,21.44166667,15.11666667,15.77,17.39166667,12.46,10.33333333,11.3960396,10.27184466,10.76470588,18.27272727,16.65,16.125,15.64166667,15.48571429,33.70909091,,23.21666667,39.3859,34.4,18.98333333,13,24.98333333,28.35,32.21666667,29.19333333,14.2,14.11666667,15.95,15.75,29.45833333,30.16666667,30.575,30.68333333,40.95,8.608333333,40.66666667,41.11666667,32.41666667,31.3,35.25,31.96666667,40.24166667,39.1,38.65686275,40.25961538,41.54166667,41.24166667,38.08333333
4/6/20 23:50,35.63198404,26.926825,21.08333333,15.08333333,15.34313725,17.69166667,11.6952381,10.07920792,10.88541667,10.6728972,10.24752475,17.92156863,16.075,15.41666667,15.775,16.31067961,33.98039216,,21.03333333,39.13440833,33.93333333,19.78333333,12.69166667,24.14166667,28.40833333,32.34166667,24.45666667,13.90833333,14.00833333,15.7,15.65833333,29.5,29.94166667,29.95833333,30.7,40.96666667,8.566666667,42.89166667,41.80833333,31.1,31.94166667,36.11666667,32.65,40.44166667,39.20833333,39.27884615,38.58415842,41.63333333,41.13333333,36.55
4/7/20 0:00,28.09518333,27.25215833,20.875,14.375,15.82352941,17.63333333,11.71028037,9.591836735,10.79,10.52,10.35576923,17.32323232,15.94166667,15.76666667,15.075,16.41904762,32.70642202,,23.01666667,40.42018333,33.43333333,20.15833333,13.25,24.23333333,28.19166667,32.39166667,23.50666667,13.86666667,14.025,15.95,15.73333333,29.29166667,30.11666667,30.05,30.825,47.77069923,8.25,42.46666667,41.325,30.49166667,30.83333333,35.65,32.2,40.66666667,39.1,38.85106383,38.23958333,41.71666667,41.08333333,36.51666667
4/7/20 0:10,28.679125,27.34415833,21.13333333,14.5,15.81443299,17.5,12.55,11.11111111,10.09803922,10.93137255,10.54901961,17.95145631,16.65,16.775,15.89166667,16.78504673,33.17647059,,23.78333333,38.99579167,33.75,19.6,12.49166667,23.70833333,27.98333333,32.30833333,24.07333333,13.85833333,13.81666667,15.74166667,15.73333333,30.025,30.04166667,30.075,30.55,40.88333333,8.275,43.575,41.5,30.28333333,31.675,35.25,32.6,39.76666667,39.875,39.35714286,39.80412371,41.28333333,41.2,36.76666667
4/7/20 0:20,27.933725,28.01949167,21.70833333,15.54166667,15.58823529,23.51755613,11.53,11.48453608,11.25,10.71568627,10.6,18.12380952,16.375,15.78333333,15.64166667,16.12149533,33.08108108,,22.95,40.35039167,33.33333333,19.98333333,13.20833333,23.875,27.975,32.725,25.50166667,13.68333333,13.96666667,15.70833333,15.59166667,30.05,29.74166667,29.775,30.675,41.08333333,8.291666667,42.31666667,40.85,30.01666667,31.925,35.04166667,32.70833333,39.95833333,39.64166667,39.15151515,39.37735849,41.39166667,41.15833333,36.06666667
4/7/20 0:30,28.88535833,27.48649167,21.13333333,15,16.10576923,17.375,11.86666667,10.80808081,10.19,10.41414141,10.18627451,17.51515152,16.1,16.13333333,15.625,16.3490566,32.46728972,,22.23333333,39.602025,33.65,19.29166667,12.66666667,24.10833333,28.3,33.36666667,24.30166667,13.95,14.6,15.65,15.59166667,29.875,29.88333333,30.06666667,30.65833333,40.90833333,8.3,40.79166667,40.81666667,31.35833333,31.5,35.125,32.725,38.55833333,39.15,38.61386139,38.78350515,41.34166667,41.95833333,36.175
4/7/20 0:40,28.83148333,27.461825,21.08333333,14.925,14.85263158,16.98333333,12.74257426,11.21698113,10.45744681,10.10526316,10.28723404,17.23529412,16.16666667,19.715091,20.80378899,15.90265487,34.13888889,,21.53333333,39.11481667,33.68333333,19.425,13.125,24.44166667,28.025,33.50833333,23.85833333,13.66666667,14.7,15.65,16.16666667,29.31666667,29.71666667,30.53333333,31.11666667,41.20833333,8.225,41.43333333,41.59166667,31.775,32.81666667,35.575,33.725,39.10833333,39.825,40.32038835,39.91089109,41.20833333,42.95,35.21666667
4/7/20 0:50,28.746525,27.53715833,21.19166667,14.94166667,15.04081633,16.925,12.25742574,10.42268041,10.94845361,10.37755102,10.31428571,17.59183673,15.74166667,16.33333333,14.875,16.05769231,32.59259259,,23.95,40.06319167,31.65,19.83333333,13.15,24.55833333,27.93333333,33.50833333,25.2,13.64166667,14.71666667,20.44121008,16.16666667,29.99166667,29.85,30.51666667,31.04166667,41.54166667,8.2,42.275,40.79166667,30.98333333,32.56666667,35.01666667,33.45833333,39.725,39.90833333,40.6509434,38.48453608,41.9,41.375,35.675
4/7/20 1:00,28.344875,27.120825,21.05833333,15.175,15.21276596,17.25,11.59574468,9.808510638,10.7628866,11.00990099,10.19148936,16.75247525,16,16.00833333,15.35833333,15.57798165,33.76190476,,22.46666667,47.06365936,33.91666667,20.28333333,13.125,24.25,28.35833333,34.025,23.50833333,13.71666667,14.65,15.925,16.225,29.61666667,30.06666667,30.50833333,31.26666667,40.75,8.258333333,41.94166667,41.5,31.14166667,32.50833333,35,33.275,38.59166667,39.6,41.03157895,39.06,41.525,42.30833333,36.03333333
4/7/20 1:10,29.02548333,28.42949167,21.29166667,14.575,15.17708333,17.14166667,11.55882353,10.90721649,9.989473684,10.65656566,10.00970874,17.61616162,16.55,15.89166667,16.10833333,16.16071429,32.21698113,,23.43333333,40.61715,33.21666667,20.075,13.1,24.48333333,28.35,35.825,23.395,13.725,13.94166667,15.825,15.95,29.84166667,29.66666667,30.16666667,30.74166667,41.025,8.183333333,44.58333333,40.65833333,31.35,33.00833333,34.90833333,33.25,39.49166667,39.475,40.4040404,38.23469388,41.49166667,41.98333333,35.675
4/7/20 1:20,29.00816667,27.93815833,21.85833333,14.775,14.82291667,17.28333333,11.67307692,10.62765957,9.673267327,11.07619048,9.989361702,17.2020202,15.86666667,16.2,16.5,15.44642857,32.4537037,,21.53333333,39.87483333,32.25,19.46666667,12.76666667,24.33333333,28.49166667,33.125,24.065,13.675,13.85,15.81666667,21.27657767,29.825,29.425,30.05833333,30.79166667,41.09166667,8.216666667,40.96666667,41.125,31.55,34.98333333,34.79166667,33.00833333,39.70833333,40.75,40.65,39.5631068,41.03333333,44.825,36
4/7/20 1:30,29.023275,28.271825,21.80833333,15.20833333,15.58947368,17.34166667,11.56565657,9.727272727,10.4368932,10.18095238,10.58415842,17.68131868,16.175,16.05,15.45833333,15.49514563,32.02702703,,23.55,38.423275,32.98333333,19.51666667,13.48333333,24.33333333,28.45,33.18333333,23.74666667,13.775,13.88333333,15.65,16.14166667,29.45,29.625,30.65,30.90833333,45.89226444,8.183333333,41.75833333,41.09166667,32.04166667,34,34.45,34.05,39.49166667,40.89166667,40.26262626,40.27884615,41.475,43.84166667,35.7
4/7/20 1:40,29.1605,27.95549167,21.375,15.3,15.70408163,17.14166667,11.39805825,11.6407767,9.695238095,13.05723036,10.6,16.67307692,16.40833333,15.95833333,15.50833333,16.21100917,32.22222222,,21.33333333,40.82716667,33.16666667,20.50833333,13.21666667,24.56666667,28.61666667,32.88333333,23.83833333,14.04166667,13.86666667,15.98333333,15.725,30.11666667,30.03333333,30.10833333,30.7,40.85833333,8.175,42.95833333,41.05,31.23333333,33.125,35.6,39.93965902,40.19166667,40.19166667,39.64893617,41.48571429,41.375,42.30833333,35.89166667
4/7/20 1:50,29.29379167,27.88915833,20.925,15.13333333,15.46534653,17.525,11.84848485,10.39583333,10.22,10.76041667,10.47474747,17.375,16.36666667,16.175,16.05,15.67619048,33.6635514,,23.08333333,45.99046145,33.41666667,19.44166667,13.4,26.03333333,27.70833333,32.66666667,23.295,13.825,14.13333333,16.21666667,15.73333333,29.89166667,29.475,29.825,30.89166667,41.11666667,8.15,41.86666667,41.49166667,31.575,33.05833333,34.68333333,38.35924188,39.81666667,39.91666667,40.70588235,39.63,41.64166667,41,35.8
4/7/20 2:00,28.70790833,27.16449167,21.025,14.68333333,15.40594059,17.48333333,11.19191919,12.18947368,9.855555556,10.27,11.63917526,16.17307692,16.33333333,15.975,15.96666667,15.62962963,32.41441441,,23.55,40.83290833,32.88333333,19.66666667,13.1,24.76666667,27.65833333,33,23.59333333,13.80833333,14.15833333,15.775,15.85,30.01666667,29.65833333,30.21666667,30.65,40.775,8.15,40.91666667,40.93333333,32.30833333,33.98333333,35.43333333,33.99166667,39.48333333,39.225,39.78787879,40.19047619,41.36666667,41.575,35.69166667
4/7/20 2:10,32.23069271,27.939825,21.85,15,15.1443299,17.50833333,11.66666667,10.24752475,10.81372549,10.91346154,10.90909091,17.82524272,15.725,16.49166667,16.025,15.5,33.85046729,,23.65,41.70274167,34.08333333,20.03333333,12.8,24.33333333,27.65,33.09166667,24.405,13.825,14.09166667,15.725,15.9,30.2,29.90833333,30.33333333,30.34166667,40.69166667,8.158333333,41.44166667,41.525,31.575,33.30833333,34.19166667,34.53333333,39.10833333,37.96666667,40.41584158,38.67592593,41.80833333,41.21666667,36.80833333
4/7/20 2:20,29.37305833,28.34849167,21.03333333,15.30833333,15.36842105,17.325,11.93396226,9.808080808,10.7979798,10.37755102,10.56122449,17.27722772,16.15833333,15.51666667,15.45833333,15.76190476,32.26126126,,22.66666667,41.29805833,37.75,19.75833333,12.91666667,24.00833333,27.75,32.98333333,23.03333333,14.00833333,14.10833333,15.96666667,16.00833333,30.2,29.71666667,30.03333333,30.50833333,41.01666667,8.308333333,41.13333333,40.84166667,31.775,33.73333333,34.65833333,32.41666667,39.80833333,37.81666667,39.96842105,39.4040404,41.11666667,41.85,35.625
4/7/20 2:30,28.89540833,27.84049167,22.14166667,14.95,15.34020619,17.975,11.01869159,9.604166667,9.86407767,11.19417476,11.01869159,17.83,15.49166667,15.875,16.34166667,16.10377358,32.4040404,,22.93333333,41.77874167,34.16666667,19.95833333,13.05833333,24.2,27.75833333,32.95833333,23.02,13.85833333,13.80833333,15.86666667,15.925,30.25833333,29.85833333,30.2,30.55833333,40.875,8.15,41.81666667,41.14166667,32.29166667,33.04166667,36.85833333,33.96666667,39.24166667,39.44166667,39.54455446,40.11702128,40.975,41.36666667,36.075
4/7/20 2:40,29.70835833,27.94915833,21.8,14.8,14.54255319,17.63333333,12,10.75789474,9.948979592,10.86538462,10.86315789,17.96226415,15.91666667,15.6,15.725,15.8440367,33.40366972,,21.86666667,41.28335833,33.21666667,19.65,12.54166667,24.40833333,28.03333333,33.05,23.25166667,13.88333333,13.99166667,15.80833333,16.175,30.125,29.2,30.08333333,30.80833333,41.61666667,8.141666667,41.48333333,40.34166667,32.03333333,32.30833333,36.55833333,32.25,39.80833333,39.23333333,39.15384615,40.79807692,40.98333333,42.26666667,35.98333333
4/7/20 2:50,28.852,27.782825,21.61666667,15.61666667,15.83,17.35833333,11.29292929,10.88349515,11.41747573,10.7979798,11.19607843,17.11764706,16.3,15.45833333,14.85833333,15.59223301,32.72641509,,23.15,41.227,34.88333333,19.425,12.96666667,24.19166667,27.675,32.78333333,24.00166667,13.99166667,13.88333333,15.68333333,15.94166667,30.2,29.74166667,30.325,31,40.825,8.208333333,41.18333333,41.29166667,33.63333333,31.825,37.15833333,32.93333333,40.49166667,39.75,39.01980198,39.8877551,41.88333333,41.65,36.11666667
4/7/20 3:00,29.77168333,28.224825,21.54166667,15.71666667,16.35238095,17.175,10.96078431,10.0990099,10.80582524,10.57843137,10.65048544,17.45454545,16.23333333,15.93333333,15.66666667,16.32432432,32.72380952,,21.9,40.60501667,34.93333333,19.74166667,12.63333333,24.25,28.11666667,32.74166667,23.51333333,13.56666667,13.61666667,15.8,15.8,29.99166667,29.6,30.225,30.98333333,41.26666667,8.266666667,40.875,41.25833333,34.90833333,32.96666667,35.73333333,32.60833333,40.825,40.05833333,39.83838384,40.23595506,41.15833333,41.7,35.5
4/7/20 3:10,29.74286667,28.30849167,21.29166667,15.66666667,15.59405941,17.2,12.04081633,10.33333333,10.82978723,10.31067961,10.15625,17.52427184,15.88333333,16.49166667,15.24166667,15.59433962,32.63157895,,23.13333333,40.09286667,36.03333333,19.79166667,12.64166667,23.95833333,28.275,33.00833333,23.145,13.51666667,13.35,15.45,15.73333333,30.05,29.75,30.41666667,30.56666667,41.25,8.25,41.3,40.875,34.3,31.93333333,36.14166667,34.48333333,39.43333333,39.89166667,39.81372549,41.00970874,41.86666667,41.19166667,35.84166667
4/7/20 3:20,29.86495833,27.533825,20.95,15.66666667,16.25233645,17.04166667,11.77669903,10.44554455,10.86538462,10.40816327,10.67326733,17.09782609,15.73333333,15.8,15.64166667,15.57407407,33.77981651,,24.68333333,43.581625,34.16666667,19.99166667,12.48333333,23.99166667,27.96666667,32.9,23.09166667,14,13.75,15.70833333,15.73333333,29.90833333,29.69166667,30.05833333,30.51666667,41.16666667,8.225,41.00833333,41.775,33.81666667,33.29166667,35.58333333,36.3,39.29166667,38.66666667,39.88421053,40.4952381,40.73333333,42.03333333,35.675
4/7/20 3:30,29.93888333,28.500825,21.19166667,16.03333333,15.72916667,17.36666667,11.21,9.43,11.02970297,10.56565657,11.02912621,16.78571429,16.36666667,16.30833333,15.225,15.52830189,33.64545455,,24.71666667,40.97221667,33.38333333,19.95833333,12.975,23.85,27.95,32.66666667,24.18833333,13.88333333,14.00833333,15.5,15.98333333,30.05,29.875,30.24166667,30.71666667,41.175,8.266666667,47.36823713,40.675,30.85,32.90833333,34.89166667,36.76666667,39.36666667,38.775,40.43925234,39.83333333,41.21666667,42.96666667,35.86666667
4/7/20 3:40,30.24733333,28.33449167,21.56666667,14.66666667,15.44897959,18.03333333,12.15625,9.4,10.6509434,10.74038462,10.74,18.14563107,16.19166667,16.15,15.425,15.76470588,31.83486239,,22.26666667,41.99733333,33.81666667,20.50833333,12.875,23.875,27.925,32.90833333,25.08333333,14.06666667,14.10833333,15.55,15.56666667,29.825,29.5,29.625,31.08333333,41.09166667,8.275,41.44166667,41.075,32.53333333,32.01666667,35,37.4,40.28333333,39.58333333,39.08333333,39.2745098,41.86666667,41.4,36.125
4/7/20 3:50,29.850875,27.94315833,21.01666667,15.34166667,16.14583333,17.875,11.47368421,10.79207921,11.00980392,9.878787879,10.75,18.33663366,16.09166667,15.99166667,15.43333333,15.76576577,33.20408163,,21.25,41.300875,35.4,19.3,12.95,23.83333333,28.075,33.31666667,23.93833333,14.11666667,13.59166667,15.425,15.55,30.38333333,29.65833333,30.275,30.56666667,40.99166667,8.283333333,41.31666667,41.35,30.01666667,32.06666667,35.25,35.23333333,40.28333333,38.9,40.75,39.97979798,40.95,41.44166667,36.425
4/7/20 4:00,29.99266667,28.21849167,21.35,15.30833333,15.5049505,17.025,11.3,10.89,9.770833333,10.61,10.53061224,15.65306122,17.30833333,16.1,15.35,16.42201835,31.98095238,,23.38333333,41.76766667,35.06666667,20.50833333,12.74166667,23.86666667,28.2,33.05,23.83,13.99166667,13.98333333,15.625,15.50833333,29.83333333,30.20833333,29.95833333,30.39166667,41.275,8.241666667,41.18333333,41.3,31.40833333,31.75,34.53333333,35.35833333,40.425,39.24166667,38.7254902,39.5631068,49.70573765,41.48333333,35.825
4/7/20 4:10,29.78269167,27.83549167,21.71666667,15.68333333,14.75268817,17.45,11.95876289,10.1443299,9.901960784,10.46226415,10.44329897,17.21649485,16.99166667,16.35833333,15.81666667,15.63207547,33.08653846,,22.41666667,43.466025,34.63333333,20.05833333,13.18333333,24,29.075,32.525,24.32,13.85,14.26666667,15.58333333,15.65833333,29.875,29.89166667,30.125,30.80833333,41.275,8.158333333,41.19166667,41.35833333,31.525,32.33333333,33.28333333,34.33333333,41.01666667,38.05,39.46601942,38.3,41.10833333,41.29166667,36.30833333
4/7/20 4:20,30.08333333,27.60249167,21.75,15.125,15.25,16.96666667,11.07142857,11.15238095,10.98095238,10.87368421,10.48039216,17.15463918,15.975,16.10833333,16.05,15.98039216,31.72897196,,22.81666667,42.08333333,34.43333333,19.525,12.60833333,23.76666667,27.95,34.24166667,23.80833333,14.2,14.03333333,15.66666667,15.76666667,29.625,30.075,30.26666667,30.11666667,41.35,8.233333333,41.14166667,41.18333333,31.88333333,32.10833333,34.525,36.59166667,40.64166667,38.03333333,39.75961538,39,41.70833333,41.73333333,35.91666667
4/7/20 4:30,30.37473333,29.06949167,21.68333333,15.06666667,15.64,17.18333333,12.31428571,10.44660194,11.42857143,10.95833333,10.61616162,17.06060606,15.71666667,16.19166667,15.5,14.8440367,33.88990826,,21.11666667,41.83306667,34.55,20.54166667,12.85833333,24.725,27.65,33.01666667,24.34666667,14.08333333,13.80833333,15.81666667,15.70833333,29.95833333,29.83333333,30.325,30.45,40.98333333,8.266666667,40.7,41.73333333,31.575,31.875,34.75833333,36.8,41.10833333,40.21666667,39.3960396,38.13131313,41.75833333,41.25,36.11666667
